"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"rno04921","rno04921","Oxytocin signaling pathway",110,-0.507313888494554,-1.58761142816442,0.000358898946626767,0.00144409412985973,0.000710326674795737,2239,"tags=29%, list=17%, signal=24%","Prkab2/Kcnj5/Kcnj14/Cacna1d/Adcy2/Nos3/Npr1/Myl9/Prkcb/Prkcg/Nfatc4/Cacnb2/Pik3r6/Cacna2d1/Kcnj2/Pik3r5/Ppp1r12b/Adcy5/Ptgs2/Mef2c/Adcy8/Adcy7/Pla2g4b/Pla2g4f/Ryr2/Gucy1b1/Plcb2/Npr2/Cacna1c/Camk4/Trpm2/Adcy4"
"rno01521","rno01521","EGFR tyrosine kinase inhibitor resistance",72,-0.55279295908557,-1.69083429816444,0.000391594802062211,0.00155187569706135,0.000763342694078384,3037,"tags=36%, list=23%, signal=28%","Igf1r/Rps6kb2/Bcl2l11/Pdgfc/Nf1/Plcg1/Fgfr2/Kdr/Pdgfd/Pdgfb/Shc2/Shc4/Nrg1/Prkcb/Prkcg/Hgf/Il6r/Axl/Vegfa/Akt3/Pdgfra/Pik3cd/Igf1/Pdgfrb/Nrg2/Fgf2"
"rno04928","rno04928","Parathyroid hormone synthesis, secretion and action",95,-0.522905839187231,-1.62700447220118,0.00040727526951039,0.00159433367698579,0.000784227091483421,1966,"tags=26%, list=15%, signal=23%","Pld2/Pthlh/Adcy2/Arrb2/Fgfr1/Mmp13/Mafb/Pde4b/Prkcb/Pde4c/Prkcg/Egr1/Pth1r/Adcy5/Mmp25/Mef2c/Adcy8/Cyp27b1/Adcy7/Creb5/Runx2/Plcb2/Gata3/Tnfsf11/Adcy4"
"rno03020","rno03020","RNA polymerase",30,0.515331834896198,2.04066778648165,0.000467691101841711,0.00180878124929144,0.000889710402996279,4684,"tags=67%, list=35%, signal=44%","Polr1g/Polr2f/Polr2i/Polr3k/Polr2e/Polr2g/Polr2j/Polr1h/Polr2b/Polr1b/Polr1c/Polr2c/Polr3h/Polr1e/Crcp/Polr2k/Polr2m/Polr3d/Polr3g/Polr3b"
"rno01040","rno01040","Biosynthesis of unsaturated fatty acids",25,0.566496659843332,2.0876809158336,0.000474860793189213,0.00181464660254449,0.000892595475919573,3045,"tags=60%, list=23%, signal=46%","Elovl6/Acot7/Hsd17b12/Scd/Acot4/Scd2/Fads2/Hacd2/Elovl5/Hacd3/Elovl7/Elovl1/Tecr/Scp2/Hsd17b4"
"rno00062","rno00062","Fatty acid elongation",25,0.56405644877318,2.07868813186349,0.000504772684272298,0.00185164308897168,0.000910793452519271,2949,"tags=64%, list=22%, signal=50%","Elovl6/Acot7/Echs1/Mecr/Hadh/Hsd17b12/Acot4/Acaa2/Hadhb/Hacd2/Elovl5/Hacd3/Hadha/Elovl7/Elovl1/Tecr"
"rno00480","rno00480","Glutathione metabolism",58,0.395269379829785,1.85712634858617,0.00050761555087074,0.00185164308897168,0.000910793452519271,902,"tags=31%, list=7%, signal=29%","Gsta5/Ggct/Mgst3/Gsto1/Rrm1/Gstk1/Sms/Gpx4/Gsr/Gsta2/Gss/Srm/Gstp1/Idh1/Rrm2/Gsta4/Ggt6/Mgst2"
"rno04672","rno04672","Intestinal immune network for IgA production",29,-0.66593173715801,-1.81670407731477,0.000491924306700147,0.00185164308897168,0.000910793452519271,2901,"tags=69%, list=22%, signal=54%","RT1-DMb/Icoslg/Itgb7/Map3k14/Il15/Ccl25/RT1-DOa/RT1-Da/Cxcr4/Cd40/RT1-Bb/RT1-Ba/Cxcl12/Ccr9/Icos/Itga4/RT1-Db1/Cd80/Cd28/RT1-DOb"
"rno05320","rno05320","Autoimmune thyroid disease",29,-0.665594214461617,-1.8157832939604,0.000497185479347728,0.00185164308897168,0.000910793452519271,2938,"tags=69%, list=22%, signal=54%","RT1-M3-1/RT1-DMb/Tg/Faslg/Prf1/RT1-T24-4/RT1-N3/RT1-DOa/RT1-Da/RT1-CE1/Cd40/RT1-Bb/RT1-Ba/RT1-T18/RT1-T24-1/RT1-Db1/Cd80/Cd28/RT1-M2/RT1-DOb"
"rno04310","rno04310","Wnt signaling pathway",143,-0.48901397380979,-1.5477615200092,0.000529813793991234,0.0019109014367549,0.000939941680646779,3265,"tags=36%, list=24%, signal=27%","Mapk10/Mcc/Lgr5/Nfatc2/Plcb1/Camk2g/Lgr6/Wnt5b/Porcn/Csnk1e/Wnt10a/Fzd3/Fzd10/Crebbp/Znrf3/Apc2/Fzd2/Rspo1/Tcf7l1/Fzd4/Wnt5a/Nkd1/Bambi/Sox17/Lef1/Mmp7/Dkk1/Apcdd1/Prkcb/Prickle1/Cxxc4/Ror2/Vangl2/Ccn4/Prkcg/Nfatc4/Wif1/Nkd2/Wnt6/Prickle2/Serpinf1/Dkk2/Ror1/Wnt4/Frzb/Plcb2/Sfrp1/Notum/Wnt2b/Daam2/Tle2"
"rno04657","rno04657","IL-17 signaling pathway",77,-0.54359662211626,-1.66526440023359,0.000539580079110898,0.0019245022821622,0.000946631717738417,3265,"tags=42%, list=24%, signal=32%","Mapk10/Mmp9/Traf3ip2/S100a8/Traf3/Ccl20/Tnfaip3/Tnf/Mapk12/Il17rb/Mapk15/S100a9/Muc5b/Il17c/Ikbke/Cxcl2/Mmp13/Il17f/Il17a/Mapk11/Ccl17/Il1b/Fosb/Cxcl1/Lcn2/Ccl12/Ccl7/Ptgs2/Ccl2/Mmp3/Ccl11/Csf3"
"rno00520","rno00520","Amino sugar and nucleotide sugar metabolism",44,0.435713859647805,1.92773989805566,0.000603795887599611,0.00212987340570852,0.00104765047009765,3974,"tags=64%, list=30%, signal=45%","Gmds/Nans/Gale/Gnpnat1/Ugdh/Gne/Cmas/Pgm2/Pmm2/Gfpt1/Hexb/Uap1/Gfus/Galk2/Hkdc1/Cyb5r4/Cyb5r3/Pgm3/Ugp2/Gpi/Mpi/Amdhd2/Hk1/Hexa/Fcsk/Pmm1/Pgm1/Gnpda1"
"rno00650","rno00650","Butanoate metabolism",19,0.625357074622112,2.13915823819109,0.000629125325795452,0.00219510032152544,0.00107973454083888,3140,"tags=74%, list=23%, signal=57%","Echs1/Acat2/Hadh/Hmgcl/Bdh1/Acat1/Acads/Hmgcs1/Ehhadh/Oxct1/L2hgdh/Hadha/Aacs/Abat"
"rno04660","rno04660","T cell receptor signaling pathway",103,-0.504576757903886,-1.5719804568081,0.000648198553184575,0.00223733049002418,0.00110050688146787,2734,"tags=29%, list=20%, signal=23%","Malt1/Plcg1/Tnf/Map3k14/Cblb/Mapk12/Lck/Grap2/Vav1/Vav2/Map3k8/Card11/Mapk11/Fyn/Akt3/Pdcd1/Icos/Lcp2/Prkcq/Cd3d/Cd8b/Pik3cd/Cd8a/Cd247/Ptprc/Lat/Zap70/Cd3e/Itk/Cd28"
"rno00900","rno00900","Terpenoid backbone biosynthesis",21,0.603728272652901,2.14713618546522,0.00080511803539966,0.00274939244003501,0.00135238191836449,2966,"tags=62%, list=22%, signal=48%","Pdss1/Acat2/Pmvk/Nus1/Acat1/Idi1/Pdss2/Hmgcs1/Fnta/Mvd/Fdps/Zmpste24/Dhdds"
"rno03015","rno03015","mRNA surveillance pathway",79,0.334231448694234,1.67258811345625,0.000870141893923342,0.00294016366262519,0.00144621921427702,4975,"tags=57%, list=37%, signal=36%","Magohb/Magoh/Alyref/Ppp2ca/Rbm8a/Sap18/Eif4a3/Ppp1ca/Cpsf3/Nudt21/Ppp1cc/Nxt1/Ppp2r1b/Ppp2r5a/Pelo/Rnps1/Ppp2cb/Ppp2r3c/Ppp2r2d/Gspt1/Upf3a/Ssu72/Fus/Ppp2r1a/Ncbp1/Tardbp/Rngtt/Ppp2r5d/Wdr82/Cstf2t/Cpsf2/Ppp2r2a/Gspt2/Clp1/Cstf1/Fip1l1/Ddx19a/Etf1/Rnmt/Nxt2/Pabpc4/Ppp2r5e/Ppp1cb/Cstf2/Pym1"
"rno04940","rno04940","Type I diabetes mellitus",36,-0.618984208038784,-1.75866416887062,0.000887062114713224,0.00295239296999194,0.00145223461386716,2938,"tags=67%, list=22%, signal=52%","RT1-M3-1/RT1-DMb/Tnf/Il12a/Gad1/Il1a/Faslg/Ptprn/Prf1/RT1-T24-4/RT1-N3/RT1-DOa/RT1-Da/RT1-CE1/RT1-Bb/Il1b/RT1-Ba/RT1-T18/RT1-T24-1/RT1-Db1/Cd80/Cd28/RT1-M2/RT1-DOb"
"rno05322","rno05322","Systemic lupus erythematosus",52,-0.584073568749978,-1.72632550611791,0.000892156131119061,0.00295239296999194,0.00145223461386716,2099,"tags=48%, list=16%, signal=41%","Fcgr2a/C1qb/Fcgr1a/C1qa/C1qc/RT1-DOa/RT1-Da/Hist1h2ac/Macroh2a2/Cd40/RT1-Bb/RT1-Ba/Fcgr3a/C3/C1r/C6/C1s/C4b/C2/RT1-Db1/Cd80/Cd28/C4a/H2bc18/RT1-DOb"
"rno05162","rno05162","Measles",112,-0.490565374197073,-1.53803502377766,0.000961477772167617,0.00314933025373271,0.00154910489608102,2742,"tags=29%, list=20%, signal=23%","Traf3/Tnfaip3/Il12a/Ifih1/Cblb/Il1a/Fcgr2b/Faslg/Ikbke/Oas3/Oas1a/Irf7/Irf3/Tlr7/Il1b/Slamf1/Il2rg/Oas1i/Akt3/Il2ra/Il2rb/Mx2/Cd3d/Pik3cd/Mx1/Hspa1a/Irf9/Tlr9/Oas1b/Cd3e/Oas2/Cd28"
"rno04072","rno04072","Phospholipase D signaling pathway",122,-0.482722812083007,-1.51920634104787,0.000998815563667238,0.00323858379734529,0.00159300727857614,3220,"tags=38%, list=24%, signal=29%","Tsc2/Dgkh/Dgke/Rapgef4/Dgkq/Plcb1/Plpp1/Pla2g4c/Syk/Rapgef3/Pdgfc/Mras/Plcg1/Lpar1/Lpar6/Pip5k1c/Lpar3/Dgkg/Pdgfd/Pld2/Plpp3/Pdgfb/Adcy2/Shc2/Fcer1g/Shc4/Fyn/Cyth4/Pik3r6/Cxcr2/Pik3r5/Agtr1a/Adcy5/Dnm1/Akt3/F2r/Pdgfra/Adcy8/Adcy7/Avpr1a/Pla2g4b/Pik3cd/Pla2g4f/Plcb2/Pdgfrb/Adcy4"
"rno05163","rno05163","Human cytomegalovirus infection",193,-0.447296545313892,-1.42352945889306,0.0010584774006314,0.00339771245602681,0.00167128010626011,2179,"tags=23%, list=16%, signal=19%","Faslg/Ccl3/RT1-T24-4/Ptger1/Adcy2/RT1-N3/RT1-CE1/Cxcr4/Mapk11/Prkcb/Ccl4/Il1r1/Irf3/Ptger2/Il1b/Prkcg/Nfatc4/Itgb3/Il6r/RT1-T18/Ccl12/Il10ra/Gnb4/RT1-T24-1/Cxcr2/Ccr3/Ccr5/Cxcl12/Adcy5/Vegfa/Ptgs2/Akt3/Ccl2/Pdgfra/Adcy8/Adcy7/Pik3cd/Creb5/Plcb2/Ccl5/Adcy4/RT1-M2/Gng8/Cdkn2a"
"rno05164","rno05164","Influenza A",128,-0.477358799392126,-1.50541912162875,0.00122160534120861,0.0038825278666135,0.0019097530086638,3045,"tags=32%, list=23%, signal=25%","Nxf1/Stat2/RT1-DMb/Kpna5/Traf3/Tnf/Crebbp/Il12a/Ifih1/Il1a/Faslg/RT1-DOa/Ikbke/RT1-Da/Oas3/Oas1a/Socs3/Prkcb/Ciita/Irf7/Irf3/RT1-Bb/Tlr7/Il1b/RT1-Ba/Ccl12/Oas1i/Nlrp3/Akt3/Icam1/Ccl2/Mx2/Rsad2/Pik3cd/Mx1/RT1-Db1/Irf9/Oas1b/Ccl5/Oas2/RT1-DOb"
"rno00532","rno00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",21,-0.679680995083631,-1.76717620607996,0.00173519077387102,0.00546074743541762,0.0026860538295217,2849,"tags=57%, list=21%, signal=45%","Chsy1/Xylt1/Chst12/Csgalnact1/Chst7/Chst11/Chst14/Chsy3/Ust/Dse/Chst15/Chst3"
"rno05218","rno05218","Melanoma",59,-0.541679251401625,-1.62972415189336,0.00193605316614569,0.00603371909060937,0.00296788937068833,2026,"tags=25%, list=15%, signal=22%","Pdgfd/Mitf/Pdgfb/Fgfr1/Fgf9/Fgf20/Hgf/Akt3/Pdgfra/Pik3cd/Igf1/Pdgfrb/Fgf10/Fgf2/Cdkn2a"
"rno05310","rno05310","Asthma",12,-0.767358698798631,-1.76634605236496,0.00203216161782694,0.00627234499348508,0.00308526561410973,2901,"tags=92%, list=22%, signal=72%","RT1-DMb/Tnf/RT1-DOa/Fcer1g/RT1-Da/Cd40/RT1-Bb/RT1-Ba/RT1-Db1/Ccl11/RT1-DOb"
"rno04360","rno04360","Axon guidance",153,-0.462443214953326,-1.46403822566838,0.00206165207026883,0.00630276490053615,0.00310022867709599,3653,"tags=38%, list=27%, signal=28%","Enah/Lrig2/Ssh2/Epha4/Ephb6/Bmpr2/Plxna1/Plxnb1/Sema4d/Unc5a/Slit2/Nfatc2/Pard6g/Camk2g/Wnt5b/Bmp7/Plxna3/Fzd3/Arhgef12/Sema4c/Plcg1/Ssh1/Sema3f/Efna2/Sema3a/Sema3e/Rgma/Wnt5a/Ephb1/Sema3g/Sema4f/Shh/Trpc3/Ptch1/Fes/Sema6b/Robo1/Nrp1/Myl9/Cxcr4/Plxnc1/Boc/Slit3/Nfatc4/Fyn/Ntn1/Cxcl12/Unc5c/Ablim3/Epha7/Sema6d/Pik3cd/Plxna4/Wnt4/Dpysl5/Robo2/Ntng1/Ntng2"
"rno04670","rno04670","Leukocyte transendothelial migration",94,-0.496963500981694,-1.54331075327587,0.00236677770783736,0.00716731739826219,0.00352548814474284,2299,"tags=34%, list=17%, signal=28%","Mapk12/Jam2/Pecam1/Ncf4/Rassf5/Sipa1/Itgb2/Cldn6/Itgam/Ctnna2/Cybb/Ncf1/Vav1/Vav2/Ncf2/Myl9/Cxcr4/Mapk11/Prkcb/Cdh5/Prkcg/Mmp2/Jam3/Itgal/Cxcl12/Rhoh/Icam1/Vcam1/Itga4/Pik3cd/Thy1/Itk"
"rno05204","rno05204","Chemical carcinogenesis - DNA adducts",39,0.435850426722324,1.82925829724596,0.00241899166896007,0.00725697500688021,0.00356958928031491,1962,"tags=51%, list=15%, signal=44%","Cyp2c24/Gsta5/Cyp3a18/Cyp3a9/Cyp3a62/Mgst3/Gsto1/Gstk1/Cyp2c55/Cyp1b1/Gsta2/Gstp1/Sult1a1/Gsta4/Mgst2/Gstt3/Gstm5/Ugt2b10/Gstm3/Gstm7"
"rno02010","rno02010","ABC transporters",37,-0.597793393520224,-1.70016154540378,0.00305166958696938,0.0090702401612701,0.00446150524410728,3342,"tags=46%, list=25%, signal=35%","Abcc10/Abca4/Abcd4/Abcc5/Abca7/Abca2/Abca1/Abcg1/Abcc6/Abcb4/Abcb1b/Abca17/Abcg4/Abca9/Abca8a/Abcc9/Abcg5"
"rno04740","rno04740","Olfactory transduction",32,-0.60758055715836,-1.68981486437678,0.00310740784426562,0.00915117355971803,0.00450131508102215,1667,"tags=28%, list=12%, signal=25%","Arrb2/Pde1c/Pde1b/Pde1a/Slc8a3/Olr1585/Olr59/Or51e1/Or13a27b"
"rno05205","rno05205","Proteoglycans in cancer",179,-0.437801919831512,-1.39168969437252,0.00327760985160743,0.0095646614760544,0.0047047031362786,3169,"tags=32%, list=24%, signal=25%","Mmp9/Igf2/Plaur/Igf1r/Rps6kb2/Hspg2/Camk2g/Wnt5b/Wnt10a/Mras/Fzd3/Arhgef12/Gpc1/Plcg1/Fzd10/Tnf/Mapk12/Cbl/Kdr/Faslg/Fzd2/Timp3/Fzd4/Wnt5a/Shh/Hcls1/Thbs1/Vav1/Ptch1/Vav2/Fgfr1/Cav1/Mapk11/Prkcb/Dcn/Lum/Prkcg/Itgb3/Hgf/Mmp2/Fn1/Plau/Ank2/Tgfb2/Ppp1r12b/Wnt6/Vegfa/Col1a2/Akt3/Col1a1/Pik3cd/Wnt4/Igf1/Twist1/Wnt2b/Hpse2/Fgf2"
"rno00980","rno00980","Metabolism of xenobiotics by cytochrome P450",42,0.402991086608203,1.76537186165149,0.0035224897681699,0.0101866595998427,0.00501065400877653,1962,"tags=50%, list=15%, signal=43%","Akr7a3/Gsta5/Adh1c/Mgst3/Cbr3/Gsto1/Gstk1/Adh4/Cyp1b1/Gsta2/Cyp2f4/Gstp1/Gsta4/Mgst2/Gstt3/Gstm5/Ugt2b10/Gstm3/Akr7a2/Cyp2s1/Gstm7"
"rno03018","rno03018","RNA degradation",71,0.337799331904435,1.67237444788361,0.00364747922873691,0.0103716652626847,0.0051016553185857,3491,"tags=39%, list=26%, signal=29%","Eno3/Hspd1/Nudt16/Lsm5/Lsm3/Exosc6/Lsm6/Lsm2/Exosc7/Lsm4/Exosc4/Mphosph6/Eno1/Exosc3/Hspa9/Exosc5/Exosc2/Exosc8/Pfkp/Skic8/Mtrex/Lsm8/Cnot2/Lsm7/Dis3l/Pfkl/Lsm1/Edc3"
"rno05224","rno05224","Breast cancer",119,-0.468262285993052,-1.4731806249966,0.0036510846563345,0.0103716652626847,0.0051016553185857,3248,"tags=31%, list=24%, signal=24%","Hey1/Notch1/Dll4/Igf1r/Rps6kb2/Wnt5b/Wnt10a/Fzd3/Fgf7/Fzd10/Notch4/Apc2/Notch2/Fzd2/Notch3/Tcf7l1/Fzd4/Wnt5a/Flt4/Shc2/Lef1/Fgfr1/Shc4/Fgf9/Fgf20/Dll1/Wnt6/Esr2/Akt3/Heyl/Pik3cd/Wnt4/Igf1/Wnt2b/Tnfsf11/Fgf10/Fgf2"
"rno04260","rno04260","Cardiac muscle contraction",54,0.367686849694607,1.67775149518296,0.00406569230826446,0.0114481336048499,0.00563115278152972,2072,"tags=52%, list=15%, signal=44%","Cacng2/Atp2a3/Cox6c/Uqcrb/Cox5a/Cox7c/Cox6a1/Cox5b/Uqcrq/Cox7a2/Uqcr10/Cox4i1/Uqcrc1/Cyc1/Uqcrh/Cox7b/Atp1a3/Asph/Uqcrfs1/Cox6b1/COX2/Tpm3/COX3/Tpm4/Cox7a2l/Uqcrc2/Atp1b1/Atp1a1"
"rno05143","rno05143","African trypanosomiasis",28,-0.601205554463416,-1.63474088024839,0.00452306809921668,0.012625259650857,0.00621016214995426,3069,"tags=61%, list=23%, signal=47%","Plcb1/Sele/Tnf/Il12a/Hbb/Faslg/Ido1/Prkcb/Hba-a3/Hba-a1/Il1b/Prkcg/Lama4/Icam1/Vcam1/Plcb2/Tlr9"
"rno04024","rno04024","cAMP signaling pathway",154,-0.45230411824393,-1.43225101327691,0.00481559446379434,0.0133259122661895,0.00655480190171644,1989,"tags=26%, list=15%, signal=22%","Popdc2/Pld2/Gpha2/Adcy2/Vav1/Ptch1/Vav2/Npr1/Pde4b/Atp2b4/Myl9/Fxyd2/Pde4c/Ptger2/Hcar2/Bdnf/Gipr/Atp1b2/Adcy5/Akt3/F2r/Gria3/Arap3/Adcy8/Vipr2/Adcy7/Pik3cd/Pde10a/Creb5/Ryr2/Npy/Cacna1c/Camk4/Gabbr1/Gli3/Ednra/Fxyd1/Adcy4/Hhip/Gli1"
"rno05142","rno05142","Chagas disease",90,-0.492650878791693,-1.52574025337222,0.00494453932070336,0.0134926118099936,0.00663679872601749,2618,"tags=34%, list=19%, signal=28%","Serpine1/Plcb1/Gnao1/Tnf/Tgfbr2/Gna15/Il12a/Mapk12/Faslg/Ace/Ccl3/C1qb/C1qa/C1qc/Mapk11/Tgfb3/Il1b/Nos2/Ccl12/Bdkrb2/Tgfb2/C3/Akt3/Ccl2/Cd3d/Pik3cd/Cd247/Plcb2/Tlr9/Cd3e/Ccl5"
"rno04550","rno04550","Signaling pathways regulating pluripotency of stem cells",104,-0.471589779892843,-1.47019717234687,0.00495990091457707,0.0134926118099936,0.00663679872601749,3037,"tags=31%, list=23%, signal=24%","Igf1r/Smad5/Wnt5b/Il6st/Isl1/Wnt10a/Fzd3/Fzd10/Acvr1c/Fgfr2/Mapk12/Apc2/Fzd2/Fzd4/Wnt5a/Lif/Zfhx3/Fgfr1/Mapk11/Meis1/Bmp4/Inhbb/Tbx3/Lifr/Wnt6/Akt3/Inhba/Pik3cd/Wnt4/Igf1/Wnt2b/Fgf2"
"rno03440","rno03440","Homologous recombination",38,0.406568746707973,1.72105026573194,0.00536986818617749,0.0144851066198569,0.00712499095910327,4830,"tags=55%, list=36%, signal=35%","Rad51/Sem1/Rpa3/Rpa1/Pold2/Rpa2/Pold1/Xrcc2/Blm/Babam2/Brcc3/Rad54l/Babam1/Pold3/Rad51b/Rad51c/Topbp1/Nbn/Eme1/Brip1/Xrcc3"
"rno04742","rno04742","Taste transduction",33,-0.586976491978198,-1.64265442335801,0.00544347809569496,0.014561303905984,0.00716247117854601,1315,"tags=33%, list=10%, signal=30%","Pde1c/Pde1b/Scn3a/P2rx2/Pde1a/Adcy8/Plcb2/Cacna1c/Gabbr1/P2ry4/Adcy4"
"rno00270","rno00270","Cysteine and methionine metabolism",42,0.382816952935393,1.67699559452626,0.00585738583356976,0.0155390153105446,0.00764339169234853,2481,"tags=50%, list=18%, signal=41%","Tst/Cth/Sms/Ahcyl2/Gss/Srm/Mpst/Ldha/Ahcy/Mdh2/Amd1/Apip/Kyat3/Mdh1/Mri1/Cbs/Psat1/Adi1/Enoph1/Phgdh/Got2"
"rno04725","rno04725","Cholinergic synapse",80,-0.499278719728861,-1.53200319636969,0.00606774480050085,0.015835333991551,0.00778914608536694,1363,"tags=26%, list=10%, signal=24%","Kcnj14/Cacna1d/Adcy2/Prkcb/Prkcg/Fyn/Pik3r6/Gnb4/Kcnj2/Pik3r5/Adcy5/Akt3/Adcy8/Adcy7/Pik3cd/Creb5/Plcb2/Cacna1c/Camk4/Adcy4/Gng8"
"rno05235","rno05235","PD-L1 expression and PD-1 checkpoint pathway in cancer",80,-0.499181572536305,-1.53170510673833,0.00606774480050085,0.015835333991551,0.00778914608536694,1477,"tags=19%, list=11%, signal=17%","Batf3/Mapk11/Cd274/Akt3/Pdcd1/Prkcq/Cd3d/Pik3cd/Cd247/Batf/Tlr9/Lat/Zap70/Cd3e/Cd28"
"rno04620","rno04620","Toll-like receptor signaling pathway",84,-0.477995454035021,-1.47530207719472,0.00638132868640956,0.0165194073253022,0.00812563075519045,2959,"tags=31%, list=22%, signal=24%","Stat2/Ticam2/Traf3/Tnf/Il12a/Mapk12/Ccl3/Irf5/Ctsk/Ikbke/Tlr8/Map3k8/Tlr5/Mapk11/Ccl4/Irf7/Irf3/Cd40/Tlr7/Il1b/Akt3/Pik3cd/Irf9/Tlr9/Ccl5/Cd80"
"rno05167","rno05167","Kaposi sarcoma-associated herpesvirus infection",160,-0.433856367291995,-1.37619055669115,0.0068177138284163,0.0175078891113731,0.00861184904642059,3909,"tags=36%, list=29%, signal=26%","E2f3/Src/RT1-CE16/Cdk6/Nfatc1/Gng2/Ifnar1/Ep300/RT1-S3/Atg14/Itpr1/Map2k7/Mapk10/Nfatc2/Syk/Stat2/RT1-M3-1/Il6st/Zfp36/Hck/Gng11/Traf3/Plcg1/Crebbp/Mapk12/Tcf7l1/RT1-T24-4/Pdgfb/RT1-N3/Ikbke/Lef1/Cxcl2/RT1-CE1/Mapk11/Irf7/Irf3/Nfatc4/Cxcl1/RT1-T18/Angpt2/Pik3r6/Prex1/Gnb4/RT1-T24-1/Ccr3/Ccr5/Pik3r5/C3/Vegfa/Ptgs2/Cd200r1/Akt3/Icam1/Pik3cd/Irf9/RT1-M2/Gng8/Fgf2"
"rno05231","rno05231","Choline metabolism in cancer",88,-0.485546968756618,-1.49843347847844,0.00693765276667331,0.0176744963341439,0.00869380045949036,3265,"tags=36%, list=24%, signal=28%","Mapk10/Tsc2/Dgkh/Dgke/Dgkq/Plpp1/Pla2g4c/Rps6kb2/Pdgfc/Plcg1/Chkb/Pip5k1c/Dgkg/Pdgfd/Pld2/Plpp3/Pdgfb/Slc22a4/Slc22a21/Slc44a2/Pcyt1b/Prkcb/Wasf1/Prkcg/Was/Akt3/Pdgfra/Pla2g4b/Pik3cd/Pla2g4f/Pdgfrb/Wasf3"
"rno04625","rno04625","C-type lectin receptor signaling pathway",88,-0.483993218226386,-1.49363849063686,0.00724428629926656,0.0183103614335793,0.00900657227426427,3466,"tags=39%, list=26%, signal=29%","Itpr1/Clec4d/Ksr1/Mapk10/Nfatc2/Syk/Stat2/Mras/Arhgef12/Malt1/Tnf/Egr2/Il12a/Map3k14/Il23a/Cblb/Egr3/Plk3/Mapk12/Ikbke/Fcer1g/Mapk11/Lsp1/Clec7a/Ccl22/Ccl17/Il1b/Nfatc4/Clec4e/Nlrp3/Ptgs2/Akt3/Pik3cd/Irf9"
"rno05222","rno05222","Small cell lung cancer",83,-0.479934368536739,-1.47783641885677,0.00795955925456347,0.019961082193085,0.00981853526467534,1674,"tags=19%, list=12%, signal=17%","Lama5/Lamb2/Lama4/Nos2/Fn1/Col4a2/Col4a1/Ptgs2/Akt3/Lama2/Col4a3/Pik3cd/Itga2b/Col4a5/Col4a6/Lama1"
"rno04935","rno04935","Growth hormone synthesis, secretion and action",99,-0.465443546588733,-1.44685076988991,0.00845546888777034,0.0210403528137541,0.0103494111233419,3723,"tags=37%, list=28%, signal=27%","Map3k1/Adcy1/Creb3l4/Ep300/Stat5b/Stat5a/Adcy3/Itpr1/Creb3l2/Ghrhr/Mapk10/Plcb1/Plcg1/Crebbp/Mapk12/Cacna1d/Adcy2/Shc2/Shc4/Socs3/Socs1/Mapk11/Prkcb/Prkcg/Irs1/Adcy5/Akt3/Adcy8/Adcy7/Pik3cd/Igfbp3/Creb5/Igf1/Plcb2/Cacna1c/Adcy4/Sstr3"
"rno01210","rno01210","2-Oxocarboxylic acid metabolism",27,0.457576542398818,1.75848333156174,0.00921331238954483,0.0225761318858312,0.0111048361464984,3389,"tags=70%, list=25%, signal=53%","Acy1/Bckdhb/Idh1/Pdhb/Idh3a/Idh3b/Dld/Idh3g/Dlst/Aco2/Dlat/Aco1/Got2/Cs/Pdha1/Ogdh/Nags/Got1/Idh2"
"rno05017","rno05017","Spinocerebellar ataxia",123,0.24324682173767,1.2347635869304,0.00915384243599219,0.0225761318858312,0.0111048361464984,2111,"tags=33%, list=16%, signal=28%","Atp2a3/Grin1/Psmb4/Vdac2/Slc25a5/Psmc5/Map3k5/Vdac1/Psmb7/Sem1/Cycs/Atg101/Psmd1/Psma1/Vdac3/Psmd13/Mcu/Psmb1/Psma6/Psmc3/Psma2/Psmb5/Psmc1/Psmb3/Psma4/Psmc2/Psmb6/Psmd7/Psmd6/Psmd14/Psmd12/Psmd2/Psmd8/Psmc4/Psma5/Psmd3/Psmb2/Psma7/Psmd4/Psma3"
"rno00512","rno00512","Mucin type O-glycan biosynthesis",22,0.503275282761371,1.81186070014839,0.00965464468222645,0.0234783404772325,0.0115486180409407,1369,"tags=41%, list=10%, signal=37%","St6galnac4/St6galnac1/Galnt6/Galnt18/B3gnt3/Galnt5/Galnt3/B3gnt6/Galnt12"
"rno00140","rno00140","Steroid hormone biosynthesis",34,0.412595187270318,1.68370817570823,0.0103349546096548,0.0249437626293171,0.0122694356268161,673,"tags=38%, list=5%, signal=36%","Cyp2c24/Hsd17b6/Cyp3a18/Sult2b1/Hsd17b2/Cyp3a9/Cyp17a1/Cyp3a62/Akr1c15/Cyp2c55/Cyp1b1/Hsd11b2/Hsd17b12"
"rno00670","rno00670","One carbon pool by folate",18,0.553475921329517,1.86836519503342,0.0109184367842686,0.0261553597593299,0.0128654007670093,3004,"tags=67%, list=22%, signal=52%","Mthfd1/Ftcd/Dhfr/Shmt1/Atic/Amt/Mthfd1l/Aldh1l1/Gart/Tyms/Shmt2/Mtfmt"
